split,doc_id,file_name,label_id,gold_label,evidence_index,start,end,length_chars,relative_start,relative_end,text_preview
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-10,entailment,2,2463,2528,65,0.12774896265560165,0.13112033195020747,"(b) the existence or contents of this Confidentiality Agreement, "
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-10,entailment,3,2528,2619,91,0.13112033195020747,0.1358402489626556,(c) that discussions or negotiations concerning a possible Transaction are taking place or 
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-10,entailment,4,2619,3165,546,0.1358402489626556,0.1641597510373444,"(d) any of the terms, conditions or other facts with respect thereto (including the status thereof), provided, however, that nothing contained herein shall be deemed to inhibit, impair or restrict you or the Representatives from having discussions or negotiations with other Persons relating to poten"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-2,contradiction,0,16564,17336,772,0.8591286307053941,0.8991701244813278,"(b) The term “Evaluation Material” means any and all information (whether written, oral or electronic), data, documents, agreements, files and other materials, whether disclosed orally or stored in written, electronic or other form or media, which is obtained from or disclosed by the Company, or its"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-19,entailment,0,7252,7344,92,0.37614107883817427,0.3809128630705394,No such termination will affect your obligations hereunder or those of the Representatives. 
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-19,entailment,1,7602,7799,197,0.3942946058091286,0.4045124481327801,"Notwithstanding the return or destruction of the Evaluation Material, you and the Representatives shall continue to be bound by their obligations of confidentiality and other obligations hereunder."
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-20,contradiction,0,6914,7252,338,0.35860995850622407,0.37614107883817427,"In that case, or at any time upon the written request of the Company for any reason, you will, and will cause your Affiliates and the Representatives to, within ten (10) days after the request, destroy or return all Evaluation Material and no copy, extract, or other reproductions thereof (including "
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-3,entailment,0,16564,17336,772,0.8591286307053941,0.8991701244813278,"(b) The term “Evaluation Material” means any and all information (whether written, oral or electronic), data, documents, agreements, files and other materials, whether disclosed orally or stored in written, electronic or other form or media, which is obtained from or disclosed by the Company, or its"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-18,entailment,0,7820,8428,608,0.40560165975103735,0.4371369294605809,"For a period of one (1) year following the date of this Confidentiality Agreement, you will not, directly or indirectly, solicit for employment any officer, director, or employee of the Company or any of its subsidiaries or divisions in an executive or management level position or who is otherwise c"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-7,entailment,0,1078,1165,87,0.05591286307053942,0.0604253112033195,You and each individual or entity you provide access to the Evaluation Material agree: 
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-7,entailment,1,1321,1851,530,0.06851659751037345,0.09600622406639005,"(b) subject to the section captioned “Legally Required Disclosure” below, to keep the Evaluation Material strictly confidential, and not to disclose or use any of the Evaluation Material in any manner inconsistent with this Confidentiality Agreement; provided, however, that any of such information m"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-7,entailment,2,16353,16563,210,0.8481846473029045,0.8590767634854771,"(a) The term “Affiliate” shall have the meaning provided such term in the Securities Exchange Act of 1934 Act, as amended (the “1934 Act”) and, for avoidance of doubt, includes your subsidiaries and Affiliates."
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-7,entailment,3,19038,19280,242,0.987448132780083,1.0,"(e) The term “Representatives” shall include your and your Affiliates’ officers, directors, employees, managing members, general partners, advisors, agents and consultants (including attorneys, financial advisors and accountants) and lenders."
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-8,entailment,0,3198,3881,683,0.1658713692946058,0.20129668049792532,"If you or any of the Representatives are requested or required (in the opinion of your counsel) by order of court, legal proceedings, subpoena, civil investigative demand, a governmental agency, a stock exchange or other similar process to disclose any of the Evaluation Material or any of the facts,"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-13,entailment,0,17337,17358,21,0.8992219917012448,0.9003112033195021,This Confidentiality 
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-13,entailment,1,17358,17462,104,0.9003112033195021,0.9057053941908714,Agreement shall be inoperative as to particular portions of the Evaluation Material if such information 
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-13,entailment,2,18025,18347,322,0.9349066390041494,0.9516078838174273,"(iii) is or becomes available to you on a non-confidential basis from a source other than the Company or its Representatives, provided that such source is not bound by a confidentiality agreement with, or other contractual, legal or fiduciary obligation of confidentiality to, the Company with respec"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-5,entailment,0,1078,1165,87,0.05591286307053942,0.0604253112033195,You and each individual or entity you provide access to the Evaluation Material agree: 
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-5,entailment,1,1321,1851,530,0.06851659751037345,0.09600622406639005,"(b) subject to the section captioned “Legally Required Disclosure” below, to keep the Evaluation Material strictly confidential, and not to disclose or use any of the Evaluation Material in any manner inconsistent with this Confidentiality Agreement; provided, however, that any of such information m"
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-5,entailment,2,16353,16563,210,0.8481846473029045,0.8590767634854771,"(a) The term “Affiliate” shall have the meaning provided such term in the Securities Exchange Act of 1934 Act, as amended (the “1934 Act”) and, for avoidance of doubt, includes your subsidiaries and Affiliates."
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-5,entailment,3,19038,19280,242,0.987448132780083,1.0,"(e) The term “Representatives” shall include your and your Affiliates’ officers, directors, employees, managing members, general partners, advisors, agents and consultants (including attorneys, financial advisors and accountants) and lenders."
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-4,entailment,0,1078,1165,87,0.05591286307053942,0.0604253112033195,You and each individual or entity you provide access to the Evaluation Material agree: 
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-4,entailment,1,1165,1321,156,0.0604253112033195,0.06851659751037345,"(a) to use the Evaluation Material solely for the purpose of determining whether you wish to enter into any possible Transaction and the terms thereof, and "
train,534,880562_0001193125-15-346821_d93800dex3.htm,nda-4,entailment,2,1321,1851,530,0.06851659751037345,0.09600622406639005,"(b) subject to the section captioned “Legally Required Disclosure” below, to keep the Evaluation Material strictly confidential, and not to disclose or use any of the Evaluation Material in any manner inconsistent with this Confidentiality Agreement; provided, however, that any of such information m"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-15,entailment,0,8455,8793,338,0.5377472492526871,0.5592444190040069,"The Confidential Information (except for Derivative Materials), and all copies thereof, will remain the absolute property of the Company and will be returned to the Company or destroyed (and such destruction confirmed in writing by an officer of the Recipient) without retaining any copies thereof im"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-10,entailment,0,6364,6671,307,0.4047573618266234,0.4242828976658399,"The Recipient will not, without the prior written consent of the Company, disclose the status of any discussions between the Parties, except as may be required by law or by the rules of any recognized stock exchange and then, if circumstances permit, only with prompt advance written notice to the Co"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-2,entailment,0,1321,1367,46,0.0840170450931756,0.08694269541436113,The term “Confidential Information” refers to 
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-2,entailment,1,1367,1684,317,0.08694269541436113,0.10710424219296572,"(i) all business or financial information (including business plans, budgets, forecasts and financial projections) of the Company or its subsidiaries (or of others having business relationships with the Company), or concerning the Matter, whether or not marked or otherwise identified as confidential"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-1,contradiction,0,1321,1367,46,0.0840170450931756,0.08694269541436113,The term “Confidential Information” refers to 
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-1,contradiction,1,1367,1684,317,0.08694269541436113,0.10710424219296572,"(i) all business or financial information (including business plans, budgets, forecasts and financial projections) of the Company or its subsidiaries (or of others having business relationships with the Company), or concerning the Matter, whether or not marked or otherwise identified as confidential"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-1,contradiction,2,1846,2152,306,0.11740761941105388,0.13686955415633148,"(iii) any other information or materials that the Company maintains as confidential or that is proprietary to the Company, the nature of which or the circumstances surrounding the disclosure of which would indicate to a reasonable person that such information or materials are confidential or proprie"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-19,entailment,0,10009,10379,370,0.6365833492336068,0.6601157539909687,"The restrictions imposed on the disclosure of Confidential Information shall continue until the lesser of such time as the information disclosed hereunder is no longer Confidential Information and one (1) year from the date first written above, provided, that no such termination shall relieve Recipi"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-20,contradiction,0,8455,8793,338,0.5377472492526871,0.5592444190040069,"The Confidential Information (except for Derivative Materials), and all copies thereof, will remain the absolute property of the Company and will be returned to the Company or destroyed (and such destruction confirmed in writing by an officer of the Recipient) without retaining any copies thereof im"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-3,entailment,0,2152,2408,256,0.13686955415633148,0.1531514342046683,"The foregoing information and materials shall be “Confidential Information” whether evidenced, transferred or transmitted in writing, orally, visually, electronically or by any other means, and whether disclosed before or after the date of this Agreement. "
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-7,entailment,0,3815,3988,173,0.24263817337658208,0.2536411626279972,"The term “Representatives” refers to a Person’s directors, officers, employees, attorneys, accountants, consultants, financial advisors and other agents and representatives."
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-7,entailment,1,4858,5195,337,0.3089741143547669,0.3304076830121478,"Moreover, the Recipient agrees to transmit the Confidential Information to only those Representatives who need to know the Confidential Information for the purpose of facilitating the Recipient’s discussion with the Company and who are informed of the confidential nature of the Confidential Informat"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-8,entailment,0,6879,7372,493,0.4375119252051135,0.4688672645169497,"In the event that the Recipient is requested (by oral questions, interrogatories, requests for information or documents, subpoena, civil investigate demand or similar process) to disclose any part of the Confidential Information, the Recipient shall notify the Company promptly of such request(s), an"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-13,entailment,0,2480,2601,121,0.15773071296826305,0.16542644533485976,"Notwithstanding anything to the contrary in this Agreement, “Confidential Information” shall not include information that"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-13,entailment,1,2728,3318,590,0.17350378426508936,0.21102842968899066,"(B) is or becomes available to the Recipient on a non-confidential basis from any source other than the Company or its Representatives, which source has represented to the Recipient (and that the Recipient reasonably believes after due inquiry) that such source is entitled to disclose such informati"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-5,entailment,0,3815,3988,173,0.24263817337658208,0.2536411626279972,"The term “Representatives” refers to a Person’s directors, officers, employees, attorneys, accountants, consultants, financial advisors and other agents and representatives."
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-5,entailment,1,4858,5195,337,0.3089741143547669,0.3304076830121478,"Moreover, the Recipient agrees to transmit the Confidential Information to only those Representatives who need to know the Confidential Information for the purpose of facilitating the Recipient’s discussion with the Company and who are informed of the confidential nature of the Confidential Informat"
train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,nda-4,entailment,0,4372,4858,486,0.2780639827005024,0.3089741143547669,"As a condition to the Company’s disclosure of the Confidential Information to the Recipient, the Recipient hereby covenants and agrees that all Confidential Information will be kept confidential by the Recipient and will not, without the prior written consent of the Company, be disclosed by the Reci"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-11,entailment,0,12844,13113,269,0.6149573877238341,0.6278368284975582,"Receiving Party shall not reverse-engineer, decompile or disassemble any software disclosed under this Agreement and shall not remove, overprint or change any notice, including as to ownership or confidentiality from any originals or copies of Confidential Information."
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-16,entailment,0,10321,10437,116,0.4941587666379393,0.49971272622809537,"Promptly upon the expiration or termination of this Agreement, or with respect to Technical Information only, upon. "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-16,entailment,1,10437,10597,160,0.49971272622809537,0.507373360145552,"ORCC’s reasonable written request, Receiving Party shall return or destroy all written material (if any) containing or reflecting any Confidential Information. "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-16,entailment,2,10597,10723,126,0.507373360145552,0.5134061093555492,Receiving Party shall direct its Representatives to promptly undertake the same measures described in the preceding sentence. 
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-15,entailment,0,12411,12544,133,0.594225797184717,0.6005936991286029,"ORCC owns and shall retain all right, title and interest in and to all Confidential Information, regardless of disclosure hereunder. "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-15,entailment,1,12544,12844,300,0.6005936991286029,0.6149573877238341,"Absolutely no present or future patent, copyright, trademark, trade secret right or other intellectual property right, nor any right, license, title or interest of any kind, is given, granted, transferred or otherwise conveyed by or under this Agreement with respect to any Confidential Information. "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-10,entailment,0,2807,3106,299,0.13439624628938043,0.1487120559226276,"Except as provided in Section 4, neither Party shall announce, disclose or publicize in any manner this Agreement, the terms, or any discussions or negotiations covered by or relating to this Agreement (including with respect to any Transaction) without the prior written consent of the other Party."
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-2,contradiction,0,985,1525,540,0.04716077755434262,0.07301541702575888,"(a) As used in this Agreement, “Confidential Information” means and includes any and all confidential and/or proprietary information and data, whether in written, tangible, intangible, digital, electronic or oral form, that is disclosed or made available by or on behalf of ORCC to Receiving Party or"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-2,contradiction,1,1631,2124,493,0.07809058699607392,0.1016949152542373,"(ii) ORCC trade secrets, techniques, discoveries, ideas, inventions, concepts, software in various states of development, designs, drawings, images, specifications, data, diagrams, research, economic and financial analyses, strategic plans and analyses, marketing and advertising techniques, client ("
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-2,contradiction,2,2124,2531,407,0.1016949152542373,0.1211816527817677,"(iii) all identifiable and/or sensitive “personal information” (as such term is defined in the federal Gramm-Leach-Bliley Act of 1999, as amended) of end users of ORCC’s services, without specific designation as such (including, but not limited to, names, addresses, social security numbers, account "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-2,contradiction,3,2531,2626,95,0.1211816527817677,0.1257301541702576,"(iv) financial information, including (if provided) financial forecasts, projections or plans. "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-1,contradiction,0,2626,2807,181,0.1257301541702576,0.13439624628938043,All such information shall be treated as ORCC’s Confidential Information under this Agreement regardless of whether or not it is marked or identified as “Confidential Information.” 
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-19,entailment,0,11480,11963,483,0.549650483577516,0.5727760222158383,"Receiving Party in connection with any disclosure permitted by Section 4 hereof provided that all such Confidential Information shall remain subject to the provisions of this Agreement for so long as such information is retained notwithstanding any time limitations set forth in this Agreement, Recei"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-19,entailment,1,11963,12214,251,0.5727760222158383,0.5847936416738485,(i) Receiving Party’s obligations with respect to Confidential Information that constitutes a trade secret under applicable law shall survive and continue for the longer of 1 year or as long as the same remains a trade secret under applicable law and 
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-12,entailment,0,3107,3209,102,0.1487599348846117,0.15364358900699032,"(b) As used in this Agreement, “Confidential Information” specifically excludes any information that: "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-12,entailment,1,3774,3954,180,0.1806952025280092,0.18931341568514795,"(iv) is independently developed by Receiving Party by way of persons or entities which have not used, referenced or had access to (directly or indirectly) Confidential Information."
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-20,entailment,0,10949,11395,446,0.5242267547639567,0.5455807718088672,"Notwithstanding the foregoing, Receiving Party may retain only such copies of Confidential Information, subject to the terms and conditions hereunder, as may be necessary or required in accordance with Receiving Party’s internal records retention policies and procedures for applicable legal, complia"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-20,entailment,1,11395,11479,84,0.5455807718088672,0.5496026046155319,(iv) of Section 1(a) hereof as it determines in good faith to be necessary to advise
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-3,entailment,0,985,1525,540,0.04716077755434262,0.07301541702575888,"(a) As used in this Agreement, “Confidential Information” means and includes any and all confidential and/or proprietary information and data, whether in written, tangible, intangible, digital, electronic or oral form, that is disclosed or made available by or on behalf of ORCC to Receiving Party or"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-18,entailment,0,14576,15357,781,0.6978837498803026,0.735277219189888,"For one (1) year from the Effective Date, Receiving Party (including its subsidiaries and affiliates) shall not directly or indirectly solicit, hire or engage ORCC’s employees with whom Receiving Party comes into contact, or of whom it becomes aware, in connection with this Agreement or a Transactio"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-7,entailment,0,6065,6935,870,0.29038590443359186,0.33204060135976254,"Receiving Party may only disclose Confidential Information provided to it by ORCC hereunder to Receiving Party’s officers, directors, subsidiaries, affiliates, employees, legal counsel, financial advisors and other duly authorized agents and consultants (its “Representatives”) each of whom Receiving"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-17,entailment,0,4486,4797,311,0.21478502346069137,0.22967538063774778,"Except to the extent expressly permitted under this Agreement, Receiving Party shall not disclose, disseminate or cause or permit any disclosure or unauthorized use of any Confidential Information, nor shall Receiving Party make any copies, reproductions, summaries or excerpts of any Confidential In"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-8,entailment,0,6960,7176,216,0.3332375754093651,0.3435794311979316,"Except as provided elsewhere in this Section 4, if a Party determines in good faith that it is required under applicable law or legal process to disclose any Confidential Information of a type referred to in clauses "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-8,entailment,1,7176,7181,5,0.3435794311979316,0.34381882600785213,"(i), "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-8,entailment,2,7181,7187,6,0.34381882600785213,0.34410609977975676,"(ii), "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-8,entailment,3,7187,7196,9,0.34410609977975676,0.3445370104376137,(iii) or 
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-8,entailment,4,7196,7535,339,0.3445370104376137,0.360767978550225,"(iv) of Section 1(a) (such Confidential Information “Technical Information”), such Party shall give the other Party prompt notice of such fact so that the other Party may obtain a protective order or any other appropriate remedy concerning any such disclosure and/or waive compliance with the nondisc"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-8,entailment,5,9405,9954,549,0.45030163746049984,0.47658718758977303,"Notwithstanding the foregoing, ORCC may publicly disclose the fact that the Parties are or have been discussing a proposed Transaction and/or the terms of such proposed Transaction only if and to the extent that it determines in good faith that it is required to do so under applicable law or legal p"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-13,entailment,0,3107,3209,102,0.1487599348846117,0.15364358900699032,"(b) As used in this Agreement, “Confidential Information” specifically excludes any information that: "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-13,entailment,1,3495,3774,279,0.16733697213444412,0.1806952025280092,"(iii) subsequent to disclosure hereunder, is lawfully received from a third party having rights therein without restriction of such third party’s or Receiving Party’s right to disseminate such information, and without notice of any restriction against its further disclosure; or "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-5,entailment,0,6065,6935,870,0.29038590443359186,0.33204060135976254,"Receiving Party may only disclose Confidential Information provided to it by ORCC hereunder to Receiving Party’s officers, directors, subsidiaries, affiliates, employees, legal counsel, financial advisors and other duly authorized agents and consultants (its “Representatives”) each of whom Receiving"
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-4,entailment,0,4272,4486,214,0.20453892559609307,0.21478502346069137,"ORCC will disclose certain Confidential Information to Receiving Party solely for the mutually acknowledged purpose recited above, and Receiving Party shall use such Confidential Information only for such purpose. "
train,536,888953_0001193125-13-044630_d480503dex99e6.htm,nda-4,entailment,1,4797,5117,320,0.22967538063774778,0.24499664847266112,"Receiving Party shall not use any Confidential Information, including, without limitation, any Technical Information, as a basis for developing, marketing or providing products or services that compete (whether directly or indirectly) with the products or services that ORCC sells, markets or provide"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-10,entailment,0,6427,6832,405,0.2706561105028215,0.28771161458772004,"Without the prior written consent of the Company or except as may be required by applicable law or regulation, the Receiving Party and its Representatives shall not disclose to any person that any discussions or negotiations are taking place between the parties concerning a possible Transaction, inc"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-2,contradiction,0,1684,2530,846,0.07091720710856565,0.10654426008590921,"(b) The term “Confidential Information” shall include, without limitation, any and all information concerning the Company and its business, operations, strategic initiatives, financing, employees, strategies or prospects that is furnished to the Receiving Party or its Representatives by or on behalf"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-2,contradiction,1,2531,2874,343,0.10658637244167439,0.12103091046913164,"initiatives, financing, employees, strategies or prospects prepared by or on behalf of the Receiving Party, any of the Receiving Party’s Representatives, the Company or any Company Representatives (as defined below) or that otherwise reflect any conversations with Company Representatives involving o"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-19,entailment,0,13397,13428,31,0.5641792301861366,0.5654847132148573,"Notwithstanding the foregoing, "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-19,entailment,1,13428,13795,367,0.5654847132148573,0.5809399477806788,"(a) the Receiving Party’s legal department and/or outside counsel may keep one copy of the Confidential Information (in electronic or paper form) and, with respect to the Receiving Party’s Representatives who are accounting firms, such firms may keep one copy of the Confidential Information, in each"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-19,entailment,2,13795,14173,378,0.5809399477806788,0.5968584182599175,"(b) the Receiving Party and its Representatives may retain Confidential Information to the extent it is “backed-up” on its or their (as the case may be) electronic information management and communications systems or servers, is not available to an end user and cannot be expunged without considerabl"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-19,entailment,3,14173,14181,8,0.5968584182599175,0.5971953171060389,(a) and 
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-19,entailment,4,14181,14317,136,0.5971953171060389,0.6029225974901036,(b) of this Section 7 shall be held in compliance with the terms of this Agreement for a period of eighteen months from the date hereof.
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-12,entailment,0,2900,3000,100,0.12212583171902636,0.1263370672955445,The Confidential Information shall not include information that the Receiving Party can demonstrate 
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-12,entailment,1,3397,3526,129,0.14305567253432158,0.14848816642802998,"(c) has been independently developed by the Receiving Party without reference to, or the use of, any Confidential Information or "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-20,entailment,0,13397,13428,31,0.5641792301861366,0.5654847132148573,"Notwithstanding the foregoing, "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-20,entailment,1,13428,13795,367,0.5654847132148573,0.5809399477806788,"(a) the Receiving Party’s legal department and/or outside counsel may keep one copy of the Confidential Information (in electronic or paper form) and, with respect to the Receiving Party’s Representatives who are accounting firms, such firms may keep one copy of the Confidential Information, in each"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-20,entailment,2,13795,14173,378,0.5809399477806788,0.5968584182599175,"(b) the Receiving Party and its Representatives may retain Confidential Information to the extent it is “backed-up” on its or their (as the case may be) electronic information management and communications systems or servers, is not available to an end user and cannot be expunged without considerabl"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-20,entailment,3,14173,14181,8,0.5968584182599175,0.5971953171060389,(a) and 
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-20,entailment,4,14181,14317,136,0.5971953171060389,0.6029225974901036,(b) of this Section 7 shall be held in compliance with the terms of this Agreement for a period of eighteen months from the date hereof.
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-3,entailment,0,1684,2530,846,0.07091720710856565,0.10654426008590921,"(b) The term “Confidential Information” shall include, without limitation, any and all information concerning the Company and its business, operations, strategic initiatives, financing, employees, strategies or prospects that is furnished to the Receiving Party or its Representatives by or on behalf"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-3,entailment,1,2531,2874,343,0.10658637244167439,0.12103091046913164,"initiatives, financing, employees, strategies or prospects prepared by or on behalf of the Receiving Party, any of the Receiving Party’s Representatives, the Company or any Company Representatives (as defined below) or that otherwise reflect any conversations with Company Representatives involving o"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-18,entailment,0,5259,5487,228,0.22146887896908954,0.2310704960835509,"(b) The Receiving Party agrees that, for a period of eighteen months from the date of this Agreement, the Receiving Party shall not (and shall cause its affiliates, subject to Section 22 hereof, not to), directly or indirectly, "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-18,entailment,1,5487,5598,111,0.2310704960835509,0.23574496757348606,(i) use the Confidential Information to divert or attempt to divert any business or customer of the Company or 
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-18,entailment,2,5598,5667,69,0.23574496757348606,0.23865072012128358,"(ii) employ or solicit, or initiate contact for employment with, any "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-18,entailment,3,5667,5739,72,0.23865072012128358,0.24168280973637665,"(A) director, officer or other senior or key employee of the Company or "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-18,entailment,4,5739,6121,382,0.24168280973637665,0.257769729638676,"(B) any other employee of the Company whom the Receiving Party meets during its evaluation of the possible Transaction or about whom the Receiving Party receives Confidential Information; provided, however, a general advertisement or other recruiting efforts not specifically targeting any such emplo"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-18,entailment,5,8290,8984,694,0.34911142929335465,0.37833740419439066,"In consideration of the Confidential Information being furnished to the Receiving Party pursuant to this Agreement, the Receiving Party agrees that, for a period of one year from the date of this Agreement (or, such shorter period agreed to by the Company with a third party who is provided access to"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-18,entailment,6,9531,9845,314,0.40137286279794493,0.4145961425082119,"(b) make, or in any way participate in, directly or indirectly, any “solicitation” of “proxies” (as such terms are used in the proxy rules of the Securities and Exchange Commission) or consents to vote, or seek to advise or influence any person with respect to the voting of, any voting securities of"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-7,entailment,0,1070,1683,613,0.04506022066874421,0.07087509475280047,"As a condition to the Confidential Information being furnished to the Receiving Party and the directors, officers, principals, partners, members, employees, agents, consultants, related investment funds, advisors, attorneys, accountants, affiliates, potential sources of capital and financing, and fi"
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-7,entailment,1,3935,4159,224,0.16571211993598922,0.17514528762738987,"The Receiving Party shall, and shall cause its Representatives to, keep the Confidential Information in confidence and shall not disclose any of the Confidential Information in any manner whatsoever; provided, however, that "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-7,entailment,2,4601,5115,514,0.1937589488756001,0.2154046997389034,(iii) any information contained in the Confidential Information may be disclosed to the Receiving Party’s Representatives who reasonably require access to such information for the purpose of evaluating a possible Transaction and who agree to keep such information in confidence to the same extent as 
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-8,entailment,0,3935,4159,224,0.16571211993598922,0.17514528762738987,"The Receiving Party shall, and shall cause its Representatives to, keep the Confidential Information in confidence and shall not disclose any of the Confidential Information in any manner whatsoever; provided, however, that "
train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,nda-8,entailment,1,4159,4431,272,0.17514528762738987,0.18659984839551924,"(i) the Receiving Party may make disclosure of information contained in the Confidential Information if required by applicable law, regulation or legal or regulatory process; provided, that the Receiving Party shall have first complied with the terms of Section 9 hereof, "
