dataset,split,doc_id,file_name,document_type,url,annotation_set_id,label_id,label_short_description,hypothesis,gold_label_raw,gold_label,evidence_count,evidence_total_chars
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,1,910
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,742
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,417
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,214
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,contradiction,1,910
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,entailment,3,1281
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,330
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,NotMentioned,not_mentioned,0,0
contractnli,train,403,770461_0001144204-06-041516_v054278_ex10-7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000770461/000114420406041516/0001144204-06-041516.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,1,417
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,Entailment,entailment,4,690
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,2,957
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,1593
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,Contradiction,contradiction,1,1593
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,85
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,contradiction,3,540
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,2,1678
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,entailment,1,233
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,2,434
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,450
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,590
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,2,335
contractnli,train,404,799485_0000950136-00-001643_0013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000799485/000095013600001643/0000950136-00-001643.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,2,387
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,1,207
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,1,583
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,NotMentioned,not_mentioned,0,0
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,307
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,contradiction,3,582
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,1,528
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,entailment,1,295
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,2,804
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,426
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,303
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,2,804
contractnli,train,407,816955_0000899243-97-001962_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000816955/000089924397001962/0000899243-97-001962.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,2,166
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,1,648
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,NotMentioned,not_mentioned,0,0
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,Contradiction,contradiction,1,267
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,107
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,contradiction,1,365
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,2,737
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,entailment,1,270
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,2,746
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,2,568
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,367
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,2,746
contractnli,train,409,828957_0000950109-98-001266_document_19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000828957/000095010998001266/0000950109-98-001266.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,2,342
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,Entailment,entailment,1,549
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,2,849
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,1,1019
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,661
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,231
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,1,300
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,3,652
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,Entailment,entailment,1,179
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,643
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,480
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,4,769
contractnli,train,410,859119_0000950123-98-001418_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859119/000095012398001418/0000950123-98-001418.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,3,1227
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,2,705
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,NotMentioned,not_mentioned,0,0
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,372
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,185
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Entailment,entailment,1,372
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,1,372
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,entailment,1,282
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,1,361
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,353
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,304
